"year","sggcd","type","class1","class2","unit","value"
2020,"00102","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",108528
2020,"00102","economy","grdp","construction","million KRW",749513
2020,"00102","economy","grdp","wholesale and retail trade","million KRW",5299273
2020,"00102","economy","grdp","transportation and storage","million KRW",485557
2020,"00102","economy","grdp","accommodation and food service activities","million KRW",671560
2020,"00102","economy","grdp","information and communication","million KRW",6084002
2020,"00102","economy","grdp","financial and insurance activities","million KRW",768520
2020,"00102","economy","grdp","real estate activities; rental and leasing activities","million KRW",4011339
2020,"00102","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",4082940
2020,"00102","economy","grdp","public administration and defence; compulsory social security","million KRW",412271
2020,"00102","economy","grdp","education","million KRW",928100
2020,"00102","economy","grdp","human health and social work activities","million KRW",1922361
2020,"00102","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",1429871
2020,"00102","economy","grdp","gross regional domestic product at market prices","million KRW",9317128
2020,"00102","economy","grdp","net taxes on products","million KRW",788859
2020,"00102","economy","grdp","total value added at basic prices","million KRW",8528269
2020,"00102","economy","grdp","agriculture, forestry and fishing","million KRW",3399
2020,"00102","economy","grdp","mining and quarrying","million KRW",84
2020,"00102","economy","grdp","manufacturing","million KRW",359250
2020,"00102","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",82222
2020,"00102","economy","grdp","construction","million KRW",1287347
2020,"00102","economy","grdp","wholesale and retail trade","million KRW",1315986
2020,"00102","economy","grdp","transportation and storage","million KRW",171338
2020,"00102","economy","grdp","accommodation and food service activities","million KRW",267362
2020,"00102","economy","grdp","information and communication","million KRW",345296
2020,"00102","economy","grdp","financial and insurance activities","million KRW",193004
2020,"00102","economy","grdp","real estate activities; rental and leasing activities","million KRW",1394652
2020,"00102","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",1077160
2020,"00102","economy","grdp","public administration and defence; compulsory social security","million KRW",193022
2020,"00102","economy","grdp","education","million KRW",468286
2020,"00102","economy","grdp","human health and social work activities","million KRW",1088251
2020,"00102","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",281610
2015,"23310","economy","grdp","gross regional domestic product at market prices","million KRW",1254585
2015,"23310","economy","grdp","net taxes on products","million KRW",92788
2015,"23310","economy","grdp","total value added at basic prices","million KRW",1161797
2015,"23310","economy","grdp","agriculture, forestry and fishing","million KRW",35212
2015,"23310","economy","grdp","mining and quarrying","million KRW",6296
2015,"23310","economy","grdp","manufacturing","million KRW",118331
2015,"23310","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",21205
2015,"23310","economy","grdp","construction","million KRW",64065
2015,"23310","economy","grdp","wholesale and retail trade","million KRW",57972
2015,"23310","economy","grdp","transportation and storage","million KRW",36323
2015,"23310","economy","grdp","accommodation and food service activities","million KRW",43472
2015,"23310","economy","grdp","information and communication","million KRW",6804
2015,"23310","economy","grdp","financial and insurance activities","million KRW",272048
2015,"23310","economy","grdp","real estate activities; rental and leasing activities","million KRW",127080
2015,"23310","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",10950
2015,"23310","economy","grdp","public administration and defence; compulsory social security","million KRW",116720
2015,"23310","economy","grdp","education","million KRW",96823
2015,"23310","economy","grdp","human health and social work activities","million KRW",99966
2015,"23310","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",48530
2015,"23320","economy","grdp","gross regional domestic product at market prices","million KRW",595780
2015,"23320","economy","grdp","net taxes on products","million KRW",37162
2015,"23320","economy","grdp","total value added at basic prices","million KRW",558618
2015,"23320","economy","grdp","agriculture, forestry and fishing","million KRW",13942
2015,"23320","economy","grdp","mining and quarrying","million KRW",30
2015,"23320","economy","grdp","manufacturing","million KRW",5404
2015,"23320","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",14373
2015,"23320","economy","grdp","construction","million KRW",65049
2015,"23320","economy","grdp","wholesale and retail trade","million KRW",10817
2015,"23320","economy","grdp","transportation and storage","million KRW",3786
