"sggcd","type","class1","class2","unit","value","year"
"230008","medicine","doctors","neurology","persons",4,2020
"230008","medicine","doctors","psychiatry","persons",20,2020
"230008","medicine","doctors","surgery","persons",31,2020
"230008","medicine","doctors","orthopedics","persons",39,2020
"230008","medicine","doctors","neurosurgery","persons",15,2020
"230008","medicine","doctors","thoracic and cardiovascular surgery","persons",9,2020
"230008","medicine","doctors","plastic surgery","persons",1,2020
"230008","medicine","doctors","anesthesiology and pain medicine","persons",22,2020
"230008","medicine","doctors","obstetrics and gynecology","persons",27,2020
"230008","medicine","doctors","pediatrics","persons",31,2020
"230008","medicine","doctors","ophthalmology","persons",15,2020
"230008","medicine","doctors","otorhinolaryngology","persons",22,2020
"230008","medicine","doctors","dermatology","persons",7,2020
"230008","medicine","doctors","urology","persons",14,2020
"230008","medicine","doctors","radiology","persons",14,2020
"230008","medicine","doctors","radiation oncology","persons",1,2020
"230008","medicine","doctors","pathology","persons",1,2020
"230008","medicine","doctors","clinical laboratory medicine","persons",2,2020
"230008","medicine","doctors","tuberculosis","persons",0,2020
"230008","medicine","doctors","rehabilitation medicine","persons",15,2020
"230008","medicine","doctors","nuclear medicine","persons",1,2020
"230008","medicine","doctors","family medicine","persons",32,2020
"230008","medicine","doctors","emergency medicine","persons",25,2020
"230008","medicine","doctors","occupational and environmental medicine","persons",2,2020
"230008","medicine","doctors","preventive medicine","persons",0,2020
"230100","medicine","doctors","total","persons",55,2020
"230100","medicine","doctors","internal medicine","persons",10,2020
"230100","medicine","doctors","neurology","persons",0,2020
"230100","medicine","doctors","psychiatry","persons",6,2020
"230100","medicine","doctors","surgery","persons",9,2020
"230100","medicine","doctors","orthopedics","persons",3,2020
"230100","medicine","doctors","neurosurgery","persons",3,2020
"230100","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2020
"230100","medicine","doctors","plastic surgery","persons",0,2020
"230100","medicine","doctors","anesthesiology and pain medicine","persons",1,2020
"230100","medicine","doctors","obstetrics and gynecology","persons",4,2020
"230100","medicine","doctors","pediatrics","persons",4,2020
"230100","medicine","doctors","ophthalmology","persons",3,2020
"230100","medicine","doctors","otorhinolaryngology","persons",1,2020
"230100","medicine","doctors","dermatology","persons",0,2020
"230100","medicine","doctors","urology","persons",2,2020
"230100","medicine","doctors","radiology","persons",1,2020
"230100","medicine","doctors","radiation oncology","persons",0,2020
"230100","medicine","doctors","pathology","persons",0,2020
"230100","medicine","doctors","clinical laboratory medicine","persons",1,2020
"230100","medicine","doctors","tuberculosis","persons",0,2020
"230100","medicine","doctors","rehabilitation medicine","persons",0,2020
"230100","medicine","doctors","nuclear medicine","persons",0,2020
"230100","medicine","doctors","family medicine","persons",5,2020
"230100","medicine","doctors","emergency medicine","persons",1,2020
"230100","medicine","doctors","occupational and environmental medicine","persons",0,2020
"230100","medicine","doctors","preventive medicine","persons",0,2020
"230200","medicine","doctors","total","persons",25,2020
"230200","medicine","doctors","internal medicine","persons",4,2020
"230200","medicine","doctors","neurology","persons",2,2020
"230200","medicine","doctors","psychiatry","persons",2,2020
"230200","medicine","doctors","surgery","persons",2,2020
"230200","medicine","doctors","orthopedics","persons",2,2020
"230200","medicine","doctors","neurosurgery","persons",1,2020
"230200","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2020
"230200","medicine","doctors","plastic surgery","persons",1,2020
"230200","medicine","doctors","anesthesiology and pain medicine","persons",3,2020
"230200","medicine","doctors","obstetrics and gynecology","persons",2,2020
"230200","medicine","doctors","pediatrics","persons",1,2020
"230200","medicine","doctors","ophthalmology","persons",1,2020
"230200","medicine","doctors","otorhinolaryngology","persons",1,2020
"230200","medicine","doctors","dermatology","persons",1,2020
"230200","medicine","doctors","urology","persons",1,2020
"230200","medicine","doctors","radiology","persons",0,2020
"230200","medicine","doctors","radiation oncology","persons",0,2020
"230200","medicine","doctors","pathology","persons",0,2020
"230200","medicine","doctors","clinical laboratory medicine","persons",0,2020
"230200","medicine","doctors","tuberculosis","persons",0,2020
"230200","medicine","doctors","rehabilitation medicine","persons",0,2020
"230200","medicine","doctors","nuclear medicine","persons",0,2020
"230200","medicine","doctors","family medicine","persons",0,2020
"230200","medicine","doctors","emergency medicine","persons",0,2020
"230200","medicine","doctors","occupational and environmental medicine","persons",0,2020
"230200","medicine","doctors","preventive medicine","persons",0,2020
"240001","medicine","doctors","total","persons",608,2020
"240001","medicine","doctors","internal medicine","persons",140,2020
"240001","medicine","doctors","neurology","persons",22,2020
"240001","medicine","doctors","psychiatry","persons",33,2020
"240001","medicine","doctors","surgery","persons",51,2020
"240001","medicine","doctors","orthopedics","persons",38,2020
"240001","medicine","doctors","neurosurgery","persons",22,2020
"240001","medicine","doctors","thoracic and cardiovascular surgery","persons",10,2020
"240001","medicine","doctors","plastic surgery","persons",18,2020
"240001","medicine","doctors","anesthesiology and pain medicine","persons",30,2020
"240001","medicine","doctors","obstetrics and gynecology","persons",23,2020
"240001","medicine","doctors","pediatrics","persons",28,2020
"240001","medicine","doctors","ophthalmology","persons",27,2020
"240001","medicine","doctors","otorhinolaryngology","persons",23,2020
"240001","medicine","doctors","dermatology","persons",17,2020
"240001","medicine","doctors","urology","persons",20,2020
"240001","medicine","doctors","radiology","persons",21,2020
"240001","medicine","doctors","radiation oncology","persons",3,2020
"240001","medicine","doctors","pathology","persons",10,2020
"240001","medicine","doctors","clinical laboratory medicine","persons",9,2020
"240001","medicine","doctors","tuberculosis","persons",0,2020
"240001","medicine","doctors","rehabilitation medicine","persons",6,2020
"240001","medicine","doctors","nuclear medicine","persons",6,2020
"240001","medicine","doctors","family medicine","persons",28,2020
"240001","medicine","doctors","emergency medicine","persons",19,2020
"240001","medicine","doctors","occupational and environmental medicine","persons",3,2020
"240001","medicine","doctors","preventive medicine","persons",1,2020
"240002","medicine","doctors","total","persons",733,2020
"240002","medicine","doctors","internal medicine","persons",139,2020
"240002","medicine","doctors","neurology","persons",13,2020
"240002","medicine","doctors","psychiatry","persons",28,2020
"240002","medicine","doctors","surgery","persons",73,2020
"240002","medicine","doctors","orthopedics","persons",60,2020
"240002","medicine","doctors","neurosurgery","persons",23,2020
"240002","medicine","doctors","thoracic and cardiovascular surgery","persons",6,2020
"240002","medicine","doctors","plastic surgery","persons",1,2020
"240002","medicine","doctors","anesthesiology and pain medicine","persons",48,2020
"240002","medicine","doctors","obstetrics and gynecology","persons",58,2020
"240002","medicine","doctors","pediatrics","persons",55,2020
"240002","medicine","doctors","ophthalmology","persons",13,2020
"240002","medicine","doctors","otorhinolaryngology","persons",32,2020
"240002","medicine","doctors","dermatology","persons",20,2020
"240002","medicine","doctors","urology","persons",17,2020
"240002","medicine","doctors","radiology","persons",27,2020
"240002","medicine","doctors","radiation oncology","persons",0,2020
"240002","medicine","doctors","pathology","persons",0,2020
"240002","medicine","doctors","clinical laboratory medicine","persons",9,2020
"240002","medicine","doctors","tuberculosis","persons",0,2020
"240002","medicine","doctors","rehabilitation medicine","persons",25,2020
"240002","medicine","doctors","nuclear medicine","persons",0,2020
"240002","medicine","doctors","family medicine","persons",69,2020
"240002","medicine","doctors","emergency medicine","persons",17,2020
"240002","medicine","doctors","occupational and environmental medicine","persons",0,2020
"240002","medicine","doctors","preventive medicine","persons",0,2020
"240003","medicine","doctors","total","persons",659,2020
"240003","medicine","doctors","internal medicine","persons",103,2020
"240003","medicine","doctors","neurology","persons",8,2020
"240003","medicine","doctors","psychiatry","persons",25,2020
"240003","medicine","doctors","surgery","persons",39,2020
"240003","medicine","doctors","orthopedics","persons",46,2020
"240003","medicine","doctors","neurosurgery","persons",36,2020
"240003","medicine","doctors","thoracic and cardiovascular surgery","persons",6,2020
"240003","medicine","doctors","plastic surgery","persons",29,2020
"240003","medicine","doctors","anesthesiology and pain medicine","persons",35,2020
"240003","medicine","doctors","obstetrics and gynecology","persons",56,2020
"240003","medicine","doctors","pediatrics","persons",44,2020
"240003","medicine","doctors","ophthalmology","persons",44,2020
"240003","medicine","doctors","otorhinolaryngology","persons",22,2020
"240003","medicine","doctors","dermatology","persons",21,2020
"240003","medicine","doctors","urology","persons",21,2020
"240003","medicine","doctors","radiology","persons",28,2020
"240003","medicine","doctors","radiation oncology","persons",0,2020
"240003","medicine","doctors","pathology","persons",0,2020
"240003","medicine","doctors","clinical laboratory medicine","persons",6,2020
"240003","medicine","doctors","tuberculosis","persons",0,2020
"240003","medicine","doctors","rehabilitation medicine","persons",8,2020
"240003","medicine","doctors","nuclear medicine","persons",0,2020
"240003","medicine","doctors","family medicine","persons",64,2020
"240003","medicine","doctors","emergency medicine","persons",14,2020
"240003","medicine","doctors","occupational and environmental medicine","persons",3,2020
