adm,adm10,adm_2023,adm10_2023,adm_2024,adm10_2024,name,name_sido,name_eng,level,sgis_1998,sgis_1999,sgis_2000,sgis_2001,sgis_2002,sgis_2003,sgis_2004,sgis_2005,sgis_2006,sgis_2007,sgis_2008,sgis_2009,sgis_2010,sgis_2011,sgis_2012,sgis_2013,sgis_2014,sgis_2015,sgis_2016,sgis_2017,sgis_2018,sgis_2019,sgis_2020,sgis_2021,sgis_2022_old,sgis_2022,sgis_2023,sgis_2024
4181037000,4181037000,4181037000,4181037000,4181037000,4181037000,창수면,Gyeonggi-do,,Neighborhood,3136035,3136035,3136035,3136035,3136035,,,,,,,,,,,,,,,,,,,,,,,
4181038000,4181038000,4181038000,4181038000,4181038000,4181038000,영중면,Gyeonggi-do,,Neighborhood,3136036,3136036,3136036,3136036,3136036,,,,,,,,,,,,,,,,,,,,,,,
4181039000,4181039000,4181039000,4181039000,4181039000,4181039000,일동면,Gyeonggi-do,,Neighborhood,3136037,3136037,3136037,3136037,3136037,,,,,,,,,,,,,,,,,,,,,,,
4181040000,4181040000,4181040000,4181040000,4181040000,4181040000,이동면,Gyeonggi-do,,Neighborhood,3136038,3136038,3136038,3136038,3136038,,,,,,,,,,,,,,,,,,,,,,,
4181041000,4181041000,4181041000,4181041000,4181041000,4181041000,영북면,Gyeonggi-do,,Neighborhood,3136039,3136039,3136039,3136039,3136039,,,,,,,,,,,,,,,,,,,,,,,
4181042000,4181042000,4181042000,4181042000,4181042000,4181042000,화현면,Gyeonggi-do,,Neighborhood,3136041,3136041,3136041,3136041,3136041,,,,,,,,,,,,,,,,,,,,,,,
41820,4182000000,41820,4182000000,41820,4182000000,가평군,Gyeonggi-do,Gapyeong-gun,District,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,3137000,31570000,31570000,31570000
4182025000,4182025000,4182025000,4182025000,4182025000,4182025000,가평읍,Gyeonggi-do,,Neighborhood,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,3137011,31570110,31570110,31570110
4182031000,4182031000,4182031000,4182031000,4182031000,4182031000,설악면,Gyeonggi-do,,Neighborhood,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,3137031,31570310,31570310,31570310
4182032000,4182032000,4182032000,4182032000,4182032000,4182032000,외서면,Gyeonggi-do,,Neighborhood,3137032,3137032,3137032,3137032,3137032,3137032,,,,,,,,,,,,,,,,,,,,,,
4182032500,4182032500,4182032500,4182032500,4182032500,4182032500,청평면,Gyeonggi-do,,Neighborhood,,,,,,,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,3137032,31570320,31570320,31570320
4182033000,4182033000,4182033000,4182033000,4182033000,4182033000,상면,Gyeonggi-do,,Neighborhood,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,3137033,31570330,31570330,31570330
4182034000,4182034000,4182034000,4182034000,4182034000,4182034000,하면,Gyeonggi-do,,Neighborhood,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,3137034,,,,,,,,,,,
4182034500,4182034500,4182034500,4182034500,4182034500,4182034500,조종면,Gyeonggi-do,,Neighborhood,,,,,,,,,,,,,,,,,,3137036,3137036,3137036,3137036,3137036,3137036,3137036,3137036,31570360,31570360,31570360
4182035000,4182035000,4182035000,4182035000,4182035000,4182035000,북면,Gyeonggi-do,,Neighborhood,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,3137035,31570350,31570350,31570350
41830,4183000000,41830,4183000000,41830,4183000000,양평군,Gyeonggi-do,Yangpyeong-gun,District,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,3138000,31580000,31580000,31580000
4183025000,4183025000,4183025000,4183025000,4183025000,4183025000,양평읍,Gyeonggi-do,,Neighborhood,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,3138011,31580110,31580110,31580110
4183031000,4183031000,4183031000,4183031000,4183031000,4183031000,강상면,Gyeonggi-do,,Neighborhood,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,3138031,31580310,31580310,31580310
4183032000,4183032000,4183032000,4183032000,4183032000,4183032000,강하면,Gyeonggi-do,,Neighborhood,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,3138032,31580320,31580320,31580320
4183033000,4183033000,4183033000,4183033000,4183033000,4183033000,양서면,Gyeonggi-do,,Neighborhood,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,3138033,31580330,31580330,31580330
4183034000,4183034000,4183034000,4183034000,4183034000,4183034000,옥천면,Gyeonggi-do,,Neighborhood,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,3138034,31580340,31580340,31580340
4183035000,4183035000,4183035000,4183035000,4183035000,4183035000,서종면,Gyeonggi-do,,Neighborhood,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,3138035,31580350,31580350,31580350
4183036000,4183036000,4183036000,4183036000,4183036000,4183036000,단월면,Gyeonggi-do,,Neighborhood,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,3138036,31580360,31580360,31580360
4183037000,4183037000,4183037000,4183037000,4183037000,4183037000,청운면,Gyeonggi-do,,Neighborhood,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,3138037,31580370,31580370,31580370
4183038000,4183038000,4183038000,4183038000,4183038000,4183038000,양동면,Gyeonggi-do,,Neighborhood,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,3138038,31580380,31580380,31580380
4183039000,4183039000,4183039000,4183039000,4183039000,4183039000,지제면,Gyeonggi-do,,Neighborhood,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,,,,,,,,,,,,,,,,,,,,
4183039500,4183039500,4183039500,4183039500,4183039500,4183039500,지평면,Gyeonggi-do,,Neighborhood,,,,,,,,,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,3138039,31580390,31580390,31580390
4183040000,4183040000,4183040000,4183040000,4183040000,4183040000,용문면,Gyeonggi-do,,Neighborhood,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,3138040,31580400,31580400,31580400
4183041000,4183041000,4183041000,4183041000,4183041000,4183041000,개군면,Gyeonggi-do,,Neighborhood,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,3138041,31580410,31580410,31580410
51,5100000000,51,5100000000,51,5100000000,강원특별자치도,Gangwon-do,,Province,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,3200000,32000000,32000000,32000000
51110,5111000000,51110,5111000000,51110,5111000000,춘천시,Gangwon-do,Chuncheon-si,District,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,3201000,32010000,32010000,32010000
5111025000,5111025000,5111025000,5111025000,5111025000,5111025000,신북읍,Gangwon-do,,Neighborhood,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,3201011,32010110,32010110,32010110
5111031000,5111031000,5111031000,5111031000,5111031000,5111031000,동면,Gangwon-do,,Neighborhood,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,3201031,32010310,32010310,32010310
5111032000,5111032000,5111032000,5111032000,5111032000,5111032000,동산면,Gangwon-do,,Neighborhood,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,3201032,32010320,32010320,32010320
5111033000,5111033000,5111033000,5111033000,5111033000,5111033000,신동면,Gangwon-do,,Neighborhood,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,3201033,32010330,32010330,32010330
5111034000,5111034000,5111034000,5111034000,5111034000,5111034000,남면,Gangwon-do,,Neighborhood,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,3201035,32010350,32010350,32010350
5111035000,5111035000,5111035000,5111035000,5111035000,5111035000,서면,Gangwon-do,,Neighborhood,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,3201037,32010370,32010370,32010370
5111036000,5111036000,5111036000,5111036000,5111036000,5111036000,사북면,Gangwon-do,,Neighborhood,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,3201038,32010380,32010380,32010380
5111038000,5111038000,5111038000,5111038000,5111038000,5111038000,북산면,Gangwon-do,,Neighborhood,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,3201039,32010390,32010390,32010390
5111039000,5111039000,5111039000,5111039000,5111039000,5111039000,동내면,Gangwon-do,,Neighborhood,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,3201034,32010340,32010340,32010340
5111040000,5111040000,5111040000,5111040000,5111040000,5111040000,남산면,Gangwon-do,,Neighborhood,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,3201036,32010360,32010360,32010360
5111052000,5111052000,5111052000,5111052000,5111052000,5111052000,교동,Gangwon-do,,Neighborhood,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,3201052,32010520,32010520,32010520
5111053000,5111053000,5111053000,5111053000,5111053000,5111053000,조운동,Gangwon-do,,Neighborhood,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,3201053,32010530,32010530,32010530
5111054500,5111054500,5111054500,5111054500,5111054500,5111054500,약사명동,Gangwon-do,,Neighborhood,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,3201054,32010540,32010540,32010540
5111057000,5111057000,5111057000,5111057000,5111057000,5111057000,근화동,Gangwon-do,,Neighborhood,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,3201057,32010570,32010570,32010570
5111058000,5111058000,5111058000,5111058000,5111058000,5111058000,소양동,Gangwon-do,,Neighborhood,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,3201058,32010580,32010580,32010580
5111060000,5111060000,5111060000,5111060000,5111060000,5111060000,후평1동,Gangwon-do,,Neighborhood,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,3201060,32010600,32010600,32010600
5111061000,5111061000,5111061000,5111061000,5111061000,5111061000,후평2동,Gangwon-do,,Neighborhood,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,3201061,32010610,32010610,32010610
5111061100,5111061100,5111061100,5111061100,5111061100,5111061100,후평3동,Gangwon-do,,Neighborhood,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,3201062,32010620,32010620,32010620
5111062000,5111062000,5111062000,5111062000,5111062000,5111062000,효자1동,Gangwon-do,,Neighborhood,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,3201063,32010630,32010630,32010630
5111063000,5111063000,5111063000,5111063000,5111063000,5111063000,효자2동,Gangwon-do,,Neighborhood,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,3201064,32010640,32010640,32010640
5111064000,5111064000,5111064000,5111064000,5111064000,5111064000,효자3동,Gangwon-do,,Neighborhood,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,3201065,32010650,32010650,32010650
5111065000,5111065000,5111065000,5111065000,5111065000,5111065000,석사동,Gangwon-do,,Neighborhood,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,3201066,32010660,32010660,32010660
5111066000,5111066000,5111066000,5111066000,5111066000,5111066000,퇴계동,Gangwon-do,,Neighborhood,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,3201067,32010670,32010670,32010670
5111067500,5111067500,5111067500,5111067500,5111067500,5111067500,강남동,Gangwon-do,,Neighborhood,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,3201068,32010680,32010680,32010680
5111070500,5111070500,5111070500,5111070500,5111070500,5111070500,신사우동,Gangwon-do,,Neighborhood,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,3201071,32010710,32010710,32010710
51130,5113000000,51130,5113000000,51130,5113000000,원주시,Gangwon-do,Wonju-si,District,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,3202000,32020000,32020000,32020000
5113025000,5113025000,5113025000,5113025000,5113025000,5113025000,문막읍,Gangwon-do,,Neighborhood,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,3202011,32020110,32020110,32020110
5113031000,5113031000,5113031000,5113031000,5113031000,5113031000,소초면,Gangwon-do,,Neighborhood,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,3202031,32020310,32020310,32020310
5113032000,5113032000,5113032000,5113032000,5113032000,5113032000,호저면,Gangwon-do,,Neighborhood,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,3202032,32020320,32020320,32020320
5113033000,5113033000,5113033000,5113033000,5113033000,5113033000,지정면,Gangwon-do,,Neighborhood,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,3202033,32020330,32020330,32020330
5113035000,5113035000,5113035000,5113035000,5113035000,5113035000,부론면,Gangwon-do,,Neighborhood,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,3202034,32020340,32020340,32020340
5113036000,5113036000,5113036000,5113036000,5113036000,5113036000,귀래면,Gangwon-do,,Neighborhood,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,3202035,32020350,32020350,32020350
5113037000,5113037000,5113037000,5113037000,5113037000,5113037000,흥업면,Gangwon-do,,Neighborhood,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,3202036,32020360,32020360,32020360
5113038000,5113038000,5113038000,5113038000,5113038000,5113038000,판부면,Gangwon-do,,Neighborhood,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,3202037,32020370,32020370,32020370
