year,adm1,adm1_code,adm2,adm2_code,adm3,adm3_code,type,class1,class2,unit,value
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Yangseo-myeon,3138033,economy,company,total,count,1267
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Okcheon-myeon,3138034,economy,company,total,count,842
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Seojong-myeon,3138035,economy,company,total,count,1171
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Danwol-myeon,3138036,economy,company,total,count,372
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Cheongun-myeon,3138037,economy,company,total,count,384
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Yangdong-myeon,3138038,economy,company,total,count,381
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Jipyeong-myeon,3138039,economy,company,total,count,524
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Yongmun-myeon,3138040,economy,company,total,count,1844
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Gaegun-myeon,3138041,economy,company,total,count,499
2020,Gangwon-do,32,Chuncheon-si,32010,Sinbuk-eup,3201011,economy,company,total,count,714
2020,Gangwon-do,32,Chuncheon-si,32010,Dong-myeon,3201031,economy,company,total,count,2442
2020,Gangwon-do,32,Chuncheon-si,32010,Dongsan-myeon,3201032,economy,company,total,count,238
2020,Gangwon-do,32,Chuncheon-si,32010,Sindong-myeon,3201033,economy,company,total,count,422
2020,Gangwon-do,32,Chuncheon-si,32010,Dongnae-myeon,3201034,economy,company,total,count,2617
2020,Gangwon-do,32,Chuncheon-si,32010,Nam-myeon,3201035,economy,company,total,count,183
2020,Gangwon-do,32,Chuncheon-si,32010,Namsan-myeon,3201036,economy,company,total,count,909
2020,Gangwon-do,32,Chuncheon-si,32010,Seo-myeon,3201037,economy,company,total,count,491
2020,Gangwon-do,32,Chuncheon-si,32010,Sabuk-myeon,3201038,economy,company,total,count,242
2020,Gangwon-do,32,Chuncheon-si,32010,Buksan-myeon,3201039,economy,company,total,count,100
2020,Gangwon-do,32,Chuncheon-si,32010,Gyo-dong,3201052,economy,company,total,count,421
2020,Gangwon-do,32,Chuncheon-si,32010,Jowun-dong,3201053,economy,company,total,count,1161
2020,Gangwon-do,32,Chuncheon-si,32010,Yaksamyeong-dong,3201054,economy,company,total,count,1082
2020,Gangwon-do,32,Chuncheon-si,32010,Geunhwa-dong,3201057,economy,company,total,count,975
2020,Gangwon-do,32,Chuncheon-si,32010,Soyang-dong,3201058,economy,company,total,count,1378
2020,Gangwon-do,32,Chuncheon-si,32010,Hupyeong 1(il)-dong,3201060,economy,company,total,count,1521
2020,Gangwon-do,32,Chuncheon-si,32010,Hupyeong 2(i)-dong,3201061,economy,company,total,count,872
2020,Gangwon-do,32,Chuncheon-si,32010,Hupyeong 3(sam)-dong,3201062,economy,company,total,count,1505
2020,Gangwon-do,32,Chuncheon-si,32010,Hyoja 1(il)-dong,3201063,economy,company,total,count,405
2020,Gangwon-do,32,Chuncheon-si,32010,Hyoja 2(i)-dong,3201064,economy,company,total,count,1583
2020,Gangwon-do,32,Chuncheon-si,32010,Hyoja 3(sam)-dong,3201065,economy,company,total,count,992
2020,Gangwon-do,32,Chuncheon-si,32010,Seoksa-dong,3201066,economy,company,total,count,3436
2020,Gangwon-do,32,Chuncheon-si,32010,Toegye-dong,3201067,economy,company,total,count,4186
2020,Gangwon-do,32,Chuncheon-si,32010,Gangnam-dong,3201068,economy,company,total,count,3086
2020,Gangwon-do,32,Chuncheon-si,32010,Sinsau-dong,3201071,economy,company,total,count,1402
2020,Gangwon-do,32,Wonju-si,32020,Munmak-eup,3202011,economy,company,total,count,2323
2020,Gangwon-do,32,Wonju-si,32020,Socho-myeon,3202031,economy,company,total,count,1524
2020,Gangwon-do,32,Wonju-si,32020,Hojeo-myeon,3202032,economy,company,total,count,892
2020,Gangwon-do,32,Wonju-si,32020,Jijeong-myeon,3202033,economy,company,total,count,1927
2020,Gangwon-do,32,Wonju-si,32020,Buron-myeon,3202034,economy,company,total,count,374
2020,Gangwon-do,32,Wonju-si,32020,Gwirae-myeon,3202035,economy,company,total,count,281
2020,Gangwon-do,32,Wonju-si,32020,Heungeop-myeon,3202036,economy,company,total,count,1501
2020,Gangwon-do,32,Wonju-si,32020,Panbu-myeon,3202037,economy,company,total,count,1476
2020,Gangwon-do,32,Wonju-si,32020,Sillim-myeon,3202038,economy,company,total,count,528
2020,Gangwon-do,32,Wonju-si,32020,Jungang-dong,3202051,economy,company,total,count,2454
2020,Gangwon-do,32,Wonju-si,32020,Wonin-dong,3202052,economy,company,total,count,579
2020,Gangwon-do,32,Wonju-si,32020,Gaeun-dong,3202053,economy,company,total,count,1391
2020,Gangwon-do,32,Wonju-si,32020,Myeongnyun 1(il)-dong,3202054,economy,company,total,count,951
2020,Gangwon-do,32,Wonju-si,32020,Myeongnyun 2(i)-dong,3202055,economy,company,total,count,1128
2020,Gangwon-do,32,Wonju-si,32020,Dangu-dong,3202056,economy,company,total,count,4537
2020,Gangwon-do,32,Wonju-si,32020,Ilsan-dong,3202057,economy,company,total,count,1105
2020,Gangwon-do,32,Wonju-si,32020,Hakseong-dong,3202058,economy,company,total,count,536
2020,Gangwon-do,32,Wonju-si,32020,Dangye-dong,3202060,economy,company,total,count,3773
2020,Gangwon-do,32,Wonju-si,32020,Usan-dong,3202061,economy,company,total,count,1705
2020,Gangwon-do,32,Wonju-si,32020,Taejang 1(il)-dong,3202062,economy,company,total,count,674
2020,Gangwon-do,32,Wonju-si,32020,Taejang 2(i)-dong,3202063,economy,company,total,count,1858
2020,Gangwon-do,32,Wonju-si,32020,Bongsan-dong,3202064,economy,company,total,count,717
2020,Gangwon-do,32,Wonju-si,32020,Haenggu-dong,3202066,economy,company,total,count,681
2020,Gangwon-do,32,Wonju-si,32020,Musil-dong,3202067,economy,company,total,count,3904
2020,Gangwon-do,32,Wonju-si,32020,Bangokgwanseol-dong,3202068,economy,company,total,count,4179
2020,Gangwon-do,32,Gangneung-si,32030,Jumunjin-eup,3203011,economy,company,total,count,2456
2020,Gangwon-do,32,Gangneung-si,32030,Seongsan-myeon,3203031,economy,company,total,count,397
2020,Gangwon-do,32,Gangneung-si,32030,Wangsan-myeon,3203032,economy,company,total,count,162
2020,Gangwon-do,32,Gangneung-si,32030,Gujeong-myeon,3203033,economy,company,total,count,541
2020,Gangwon-do,32,Gangneung-si,32030,Gangdong-myeon,3203034,economy,company,total,count,746
2020,Gangwon-do,32,Gangneung-si,32030,Okgye-myeon,3203035,economy,company,total,count,437
2020,Gangwon-do,32,Gangneung-si,32030,Sacheon-myeon,3203036,economy,company,total,count,827
2020,Gangwon-do,32,Gangneung-si,32030,Yeongok-myeon,3203037,economy,company,total,count,793
2020,Gangwon-do,32,Gangneung-si,32030,Hongje-dong,3203051,economy,company,total,count,1472
2020,Gangwon-do,32,Gangneung-si,32030,Jungang-dong,3203052,economy,company,total,count,2812
2020,Gangwon-do,32,Gangneung-si,32030,Okcheon-dong,3203054,economy,company,total,count,1696
2020,Gangwon-do,32,Gangneung-si,32030,Gyo 1(il)-dong,3203055,economy,company,total,count,2849
2020,Gangwon-do,32,Gangneung-si,32030,Gyo 2(i)-dong,3203056,economy,company,total,count,1230
2020,Gangwon-do,32,Gangneung-si,32030,Ponam 1(il)-dong,3203057,economy,company,total,count,2674
2020,Gangwon-do,32,Gangneung-si,32030,Ponam 2(i)-dong,3203058,economy,company,total,count,1508
2020,Gangwon-do,32,Gangneung-si,32030,Chodang-dong,3203059,economy,company,total,count,559
2020,Gangwon-do,32,Gangneung-si,32030,Songjeong-dong,3203060,economy,company,total,count,696
2020,Gangwon-do,32,Gangneung-si,32030,Naegok-dong,3203061,economy,company,total,count,1149
2020,Gangwon-do,32,Gangneung-si,32030,Gangnam-dong,3203062,economy,company,total,count,1448
2020,Gangwon-do,32,Gangneung-si,32030,Seongdeok-dong,3203065,economy,company,total,count,2067
2020,Gangwon-do,32,Gangneung-si,32030,Gyeongpo-dong,3203067,economy,company,total,count,1473
2020,Gangwon-do,32,Donghae-si,32040,Cheongok-dong,3204051,economy,company,total,count,3874
2020,Gangwon-do,32,Donghae-si,32040,Songjeong-dong,3204052,economy,company,total,count,634
2020,Gangwon-do,32,Donghae-si,32040,Buksam-dong,3204053,economy,company,total,count,2369
2020,Gangwon-do,32,Donghae-si,32040,Bugok-dong,3204054,economy,company,total,count,497
2020,Gangwon-do,32,Donghae-si,32040,Dongho-dong,3204055,economy,company,total,count,440
2020,Gangwon-do,32,Donghae-si,32040,Balhan-dong,3204057,economy,company,total,count,776
2020,Gangwon-do,32,Donghae-si,32040,Mukho-dong,3204059,economy,company,total,count,503
2020,Gangwon-do,32,Donghae-si,32040,Bukpyeong-dong,3204060,economy,company,total,count,1426
2020,Gangwon-do,32,Donghae-si,32040,Mangsang-dong,3204063,economy,company,total,count,315
2020,Gangwon-do,32,Donghae-si,32040,Samhwa-dong,3204065,economy,company,total,count,277
2020,Gangwon-do,32,Taebaek-si,32050,Hwangji-dong,3205051,economy,company,total,count,1242
2020,Gangwon-do,32,Taebaek-si,32050,Hwangyeon-dong,3205052,economy,company,total,count,566
2020,Gangwon-do,32,Taebaek-si,32050,Samsu-dong,3205053,economy,company,total,count,911
2020,Gangwon-do,32,Taebaek-si,32050,Sangjang-dong,3205054,economy,company,total,count,1338
2020,Gangwon-do,32,Taebaek-si,32050,Gumunso-dong,3205055,economy,company,total,count,193
2020,Gangwon-do,32,Taebaek-si,32050,Jangseong-dong,3205056,economy,company,total,count,373
2020,Gangwon-do,32,Taebaek-si,32050,Cheoram-dong,3205058,economy,company,total,count,189
2020,Gangwon-do,32,Taebaek-si,32050,Mungoksodo-dong,3205062,economy,company,total,count,517
2020,Gangwon-do,32,Sokcho-si,32060,Yeongnang-dong,3206051,economy,company,total,count,800
2020,Gangwon-do,32,Sokcho-si,32060,Dongmyeong-dong,3206052,economy,company,total,count,685
2020,Gangwon-do,32,Sokcho-si,32060,Geumho-dong,3206054,economy,company,total,count,1445
2020,Gangwon-do,32,Sokcho-si,32060,Gyo-dong,3206056,economy,company,total,count,1591
2020,Gangwon-do,32,Sokcho-si,32060,Nohak-dong,3206057,economy,company,total,count,2888
2020,Gangwon-do,32,Sokcho-si,32060,Joyang-dong,3206058,economy,company,total,count,1976
2020,Gangwon-do,32,Sokcho-si,32060,Cheongho-dong,3206059,economy,company,total,count,729
2020,Gangwon-do,32,Sokcho-si,32060,Daepo-dong,3206060,economy,company,total,count,1044
2020,Gangwon-do,32,Samcheok-si,32070,Dogye-eup,3207011,economy,company,total,count,915
2020,Gangwon-do,32,Samcheok-si,32070,Wondeok-eup,3207012,economy,company,total,count,870
2020,Gangwon-do,32,Samcheok-si,32070,Geundeok-myeon,3207031,economy,company,total,count,921
2020,Gangwon-do,32,Samcheok-si,32070,Hajang-myeon,3207032,economy,company,total,count,173
2020,Gangwon-do,32,Samcheok-si,32070,Nogok-myeon,3207033,economy,company,total,count,59
2020,Gangwon-do,32,Samcheok-si,32070,Miro-myeon,3207034,economy,company,total,count,154
2020,Gangwon-do,32,Samcheok-si,32070,Gagok-myeon,3207035,economy,company,total,count,71
2020,Gangwon-do,32,Samcheok-si,32070,Singi-myeon,3207036,economy,company,total,count,187
2020,Gangwon-do,32,Samcheok-si,32070,Namyang-dong,3207051,economy,company,total,count,2277
2020,Gangwon-do,32,Samcheok-si,32070,Seongnae-dong,3207052,economy,company,total,count,827
2020,Gangwon-do,32,Samcheok-si,32070,Gyo-dong,3207053,economy,company,total,count,1187
2020,Gangwon-do,32,Samcheok-si,32070,Jeongna-dong,3207054,economy,company,total,count,804
2020,Gangwon-do,32,Hongcheon-gun,32310,Hongcheon-eup,3231011,economy,company,total,count,4996
2020,Gangwon-do,32,Hongcheon-gun,32310,Hwachon-myeon,3231031,economy,company,total,count,531
2020,Gangwon-do,32,Hongcheon-gun,32310,Duchon-myeon,3231032,economy,company,total,count,200
2020,Gangwon-do,32,Hongcheon-gun,32310,Naechon-myeon,3231033,economy,company,total,count,201
2020,Gangwon-do,32,Hongcheon-gun,32310,Seoseok-myeon,3231034,economy,company,total,count,394
2020,Gangwon-do,32,Hongcheon-gun,32310,Nam-myeon,3231036,economy,company,total,count,499
2020,Gangwon-do,32,Hongcheon-gun,32310,Seo-myeon,3231037,economy,company,total,count,860
2020,Gangwon-do,32,Hongcheon-gun,32310,Bukbang-myeon,3231038,economy,company,total,count,711
2020,Gangwon-do,32,Hongcheon-gun,32310,Nae-myeon,3231039,economy,company,total,count,390
2020,Gangwon-do,32,Hoengseong-gun,32320,Hoengseong-eup,3232011,economy,company,total,count,3020
2020,Gangwon-do,32,Hoengseong-gun,32320,Ucheon-myeon,3232031,economy,company,total,count,584
2020,Gangwon-do,32,Hoengseong-gun,32320,Anheung-myeon,3232032,economy,company,total,count,260
2020,Gangwon-do,32,Hoengseong-gun,32320,Dunnae-myeon,3232033,economy,company,total,count,760
2020,Gangwon-do,32,Hoengseong-gun,32320,Gapcheon-myeon,3232034,economy,company,total,count,195
2020,Gangwon-do,32,Hoengseong-gun,32320,Cheongil-myeon,3232035,economy,company,total,count,188
2020,Gangwon-do,32,Hoengseong-gun,32320,Gonggeun-myeon,3232036,economy,company,total,count,286
2020,Gangwon-do,32,Hoengseong-gun,32320,Seowon-myeon,3232037,economy,company,total,count,193
2020,Gangwon-do,32,Hoengseong-gun,32320,Gangnim-myeon,3232038,economy,company,total,count,129
2020,Gangwon-do,32,Yeongwol-gun,32330,Yeongwol-eup,3233011,economy,company,total,count,3196
2020,Gangwon-do,32,Yeongwol-gun,32330,Sangdong-eup,3233012,economy,company,total,count,107
2020,Gangwon-do,32,Yeongwol-gun,32330,Buk-myeon,3233033,economy,company,total,count,232
2020,Gangwon-do,32,Yeongwol-gun,32330,Nam-myeon,3233034,economy,company,total,count,271
2020,Gangwon-do,32,Yeongwol-gun,32330,Jucheon-myeon,3233036,economy,company,total,count,462
2020,Gangwon-do,32,Yeongwol-gun,32330,Muneungdowon-myeon,3233040,economy,company,total,count,239
2020,Gangwon-do,32,Yeongwol-gun,32330,Gimsatgat-myeon,3233038,economy,company,total,count,230
2020,Gangwon-do,32,Yeongwol-gun,32330,Hanbando-myeon,3233039,economy,company,total,count,342
2020,Gangwon-do,32,Pyeongchang-gun,32340,Pyeongchang-eup,3234011,economy,company,total,count,1081
2020,Gangwon-do,32,Pyeongchang-gun,32340,Mitan-myeon,3234031,economy,company,total,count,214
2020,Gangwon-do,32,Pyeongchang-gun,32340,Bangnim-myeon,3234032,economy,company,total,count,243
2020,Gangwon-do,32,Pyeongchang-gun,32340,Daehwa-myeon,3234033,economy,company,total,count,889
2020,Gangwon-do,32,Pyeongchang-gun,32340,Bongpyeong-myeon,3234034,economy,company,total,count,1117
2020,Gangwon-do,32,Pyeongchang-gun,32340,Yongpyeong-myeon,3234035,economy,company,total,count,473
2020,Gangwon-do,32,Pyeongchang-gun,32340,Jinbu-myeon,3234036,economy,company,total,count,1160
2020,Gangwon-do,32,Pyeongchang-gun,32340,Daegwallyeong-myeon,3234037,economy,company,total,count,1080
2020,Gangwon-do,32,Jeongseon-gun,32350,Jeongseon-eup,3235011,economy,company,total,count,1593
2020,Gangwon-do,32,Jeongseon-gun,32350,Gohan-eup,3235012,economy,company,total,count,680
2020,Gangwon-do,32,Jeongseon-gun,32350,Sabuk-eup,3235013,economy,company,total,count,798
2020,Gangwon-do,32,Jeongseon-gun,32350,Sindong-eup,3235014,economy,company,total,count,398
2020,Gangwon-do,32,Jeongseon-gun,32350,Nam-myeon,3235032,economy,company,total,count,445
2020,Gangwon-do,32,Jeongseon-gun,32350,Bukpyeong-myeon,3235034,economy,company,total,count,269
2020,Gangwon-do,32,Jeongseon-gun,32350,Imgye-myeon,3235035,economy,company,total,count,433
2020,Gangwon-do,32,Jeongseon-gun,32350,Hwaam-myeon,3235036,economy,company,total,count,183
2020,Gangwon-do,32,Jeongseon-gun,32350,Yeoryang-myeon,3235037,economy,company,total,count,246
2020,Gangwon-do,32,Cheorwon-gun,32360,Cheorwon-eup,3236011,economy,company,total,count,368
2020,Gangwon-do,32,Cheorwon-gun,32360,Gimhwa-eup,3236012,economy,company,total,count,265
2020,Gangwon-do,32,Cheorwon-gun,32360,Galmal-eup,3236013,economy,company,total,count,1451
2020,Gangwon-do,32,Cheorwon-gun,32360,Dongsong-eup,3236014,economy,company,total,count,1815
2020,Gangwon-do,32,Cheorwon-gun,32360,Geunbuk-myeon,3236021,economy,company,total,count,7
2020,Gangwon-do,32,Cheorwon-gun,32360,Seo-myeon,3236031,economy,company,total,count,858
2020,Gangwon-do,32,Cheorwon-gun,32360,Geunnam-myeon,3236032,economy,company,total,count,170
2020,Gangwon-do,32,Hwacheon-gun,32370,Hwacheon-eup,3237011,economy,company,total,count,1233
2020,Gangwon-do,32,Hwacheon-gun,32370,Gandong-myeon,3237031,economy,company,total,count,266
2020,Gangwon-do,32,Hwacheon-gun,32370,Hanam-myeon,3237032,economy,company,total,count,410
2020,Gangwon-do,32,Hwacheon-gun,32370,Sangseo-myeon,3237033,economy,company,total,count,408
2020,Gangwon-do,32,Hwacheon-gun,32370,Sanae-myeon,3237034,economy,company,total,count,638
2020,Gangwon-do,32,Yanggu-gun,32380,Yanggu-eup,3238011,economy,company,total,count,1904
2020,Gangwon-do,32,Yanggu-gun,32380,Dong-myeon,3238032,economy,company,total,count,344
2020,Gangwon-do,32,Yanggu-gun,32380,Bangsan-myeon,3238033,economy,company,total,count,241
2020,Gangwon-do,32,Yanggu-gun,32380,Haean-myeon,3238034,economy,company,total,count,179
2020,Gangwon-do,32,Inje-gun,32390,Inje-eup,3239011,economy,company,total,count,1808
2020,Gangwon-do,32,Inje-gun,32390,Nam-myeon,3239031,economy,company,total,count,499
2020,Gangwon-do,32,Inje-gun,32390,Buk-myeon,3239032,economy,company,total,count,1350
2020,Gangwon-do,32,Inje-gun,32390,Girin-myeon,3239033,economy,company,total,count,620
2020,Gangwon-do,32,Inje-gun,32390,Seohwa-myeon,3239034,economy,company,total,count,309
2020,Gangwon-do,32,Inje-gun,32390,Sangnam-myeon,3239035,economy,company,total,count,194
2020,Gangwon-do,32,Goseong-gun,32400,Ganseong-eup,3240011,economy,company,total,count,934
2020,Gangwon-do,32,Goseong-gun,32400,Geojin-eup,3240012,economy,company,total,count,880
2020,Gangwon-do,32,Goseong-gun,32400,Hyeonnae-myeon,3240031,economy,company,total,count,285
2020,Gangwon-do,32,Goseong-gun,32400,Jugwang-myeon,3240032,economy,company,total,count,653
2020,Gangwon-do,32,Goseong-gun,32400,Toseong-myeon,3240033,economy,company,total,count,1252
2020,Gangwon-do,32,Yangyang-gun,32410,Yangyang-eup,3241011,economy,company,total,count,1937
2020,Gangwon-do,32,Yangyang-gun,32410,Seo-myeon,3241031,economy,company,total,count,417
2020,Gangwon-do,32,Yangyang-gun,32410,Sonyang-myeon,3241032,economy,company,total,count,381
2020,Gangwon-do,32,Yangyang-gun,32410,Hyeonbuk-myeon,3241033,economy,company,total,count,397
2020,Gangwon-do,32,Yangyang-gun,32410,Hyeonnam-myeon,3241034,economy,company,total,count,643
2020,Gangwon-do,32,Yangyang-gun,32410,Ganghyeon-myeon,3241035,economy,company,total,count,937
2020,Chungcheongbuk-do,33,Chungju-si,33020,Judeok-eup,3302011,economy,company,total,count,934
2020,Chungcheongbuk-do,33,Chungju-si,33020,Salmi-myeon,3302031,economy,company,total,count,235
2020,Chungcheongbuk-do,33,Chungju-si,33020,Suanbo-myeon,3302032,economy,company,total,count,509
2020,Chungcheongbuk-do,33,Chungju-si,33020,Sinni-myeon,3302034,economy,company,total,count,427
2020,Chungcheongbuk-do,33,Chungju-si,33020,Noeun-myeon,3302035,economy,company,total,count,237
2020,Chungcheongbuk-do,33,Chungju-si,33020,Angseong-myeon,3302036,economy,company,total,count,545
2020,Chungcheongbuk-do,33,Chungju-si,33020,Jungangtap-myeon,3302044,economy,company,total,count,857
2020,Chungcheongbuk-do,33,Chungju-si,33020,Geumga-myeon,3302038,economy,company,total,count,338
2020,Chungcheongbuk-do,33,Chungju-si,33020,Dongnyang-myeon,3302039,economy,company,total,count,506
2020,Chungcheongbuk-do,33,Chungju-si,33020,Sancheok-myeon,3302040,economy,company,total,count,373
2020,Chungcheongbuk-do,33,Chungju-si,33020,Eomjeong-myeon,3302041,economy,company,total,count,558
2020,Chungcheongbuk-do,33,Chungju-si,33020,Sotae-myeon,3302042,economy,company,total,count,203
2020,Chungcheongbuk-do,33,Chungju-si,33020,Daesowon-myeon,3302043,economy,company,total,count,1200
2020,Chungcheongbuk-do,33,Chungju-si,33020,Seongnaechungin-dong,3302051,economy,company,total,count,1657
2020,Chungcheongbuk-do,33,Chungju-si,33020,Gyohyeonalim-dong,3302053,economy,company,total,count,1834
2020,Chungcheongbuk-do,33,Chungju-si,33020,Gyohyeon 2(i)-dong,3302054,economy,company,total,count,954
2020,Chungcheongbuk-do,33,Chungju-si,33020,Yongsan-dong,3302055,economy,company,total,count,1084
2020,Chungcheongbuk-do,33,Chungju-si,33020,Jihyeon-dong,3302056,economy,company,total,count,458
2020,Chungcheongbuk-do,33,Chungju-si,33020,Munhwa-dong,3302057,economy,company,total,count,1368
2020,Chungcheongbuk-do,33,Chungju-si,33020,Hoamjik-dong,3302058,economy,company,total,count,1052
2020,Chungcheongbuk-do,33,Chungju-si,33020,Dalcheon-dong,3302060,economy,company,total,count,825
2020,Chungcheongbuk-do,33,Chungju-si,33020,Bongbang-dong,3302061,economy,company,total,count,1744
2020,Chungcheongbuk-do,33,Chungju-si,33020,Chilgeumgeumneung-dong,3302062,economy,company,total,count,3384
2020,Chungcheongbuk-do,33,Chungju-si,33020,Yeonsu-dong,3302063,economy,company,total,count,3614
2020,Chungcheongbuk-do,33,Chungju-si,33020,Mokhaengyongtan-dong,3302064,economy,company,total,count,1044
2020,Chungcheongbuk-do,33,Jecheon-si,33030,Bongyang-eup,3303011,economy,company,total,count,947
